solcap_snp_c2_51560_flanking_seq	chr04	100.000	101	0	0	1	101	13503146	13503046	1.83e-46	187
solcap_snp_c2_29268_flanking_seq	chr07	99.010	101	1	0	1	101	23504813	23504713	8.51e-45	182
solcap_snp_c2_68_flanking_seq	chr03	98.020	101	2	0	1	101	57124206	57124106	3.96e-43	176
solcap_snp_c2_51791_flanking_seq	chr01	99.010	101	1	0	1	101	4643722	4643622	8.51e-45	182
solcap_snp_c2_24082_flanking_seq	chr06	98.020	101	2	0	1	101	54639614	54639714	3.96e-43	176
solcap_snp_c2_24169_flanking_seq	chr06	97.030	101	3	0	1	101	54319788	54319688	1.84e-41	171
solcap_snp_c2_24169_flanking_seq	chr06	97.030	101	3	0	1	101	54319788	54319688	1.84e-41	171
solcap_snp_c2_1181_flanking_seq	chr10	98.020	101	2	0	1	101	2408740	2408640	3.96e-43	176
solcap_snp_c2_48529_flanking_seq	chr03	97.030	101	3	0	1	101	44397627	44397527	1.84e-41	171
solcap_snp_c2_34548_flanking_seq	chr01	100.000	101	0	0	1	101	85078579	85078479	1.83e-46	187
solcap_snp_c2_23449_flanking_seq	chr09	99.010	101	1	0	1	101	11581700	11581800	8.51e-45	182
solcap_snp_c2_48387_flanking_seq	chr03	97.030	101	3	0	1	101	38867672	38867572	1.84e-41	171
solcap_snp_c2_28482_flanking_seq	chr08	98.020	101	2	0	1	101	59142126	59142026	3.96e-43	176
solcap_snp_c2_24563_flanking_seq	chr12	99.010	101	1	0	1	101	59405772	59405672	8.51e-45	182
solcap_snp_c2_24563_flanking_seq	chr07	92.079	101	8	0	1	101	53643002	53643102	4.02e-33	143
solcap_snp_c2_19803_flanking_seq	chr07	100.000	101	0	0	1	101	50156945	50157045	1.83e-46	187
solcap_snp_c1_13742_flanking_seq	chr08	99.010	101	1	0	1	101	58184913	58184813	8.51e-45	182
solcap_snp_c2_27680_flanking_seq	chr01	100.000	101	0	0	1	101	49674229	49674329	1.83e-46	187
solcap_snp_c2_53777_flanking_seq	chr04	99.010	101	1	0	1	101	11224281	11224181	8.51e-45	182
solcap_snp_c2_53777_flanking_seq	chr04	98.020	101	2	0	1	101	11215146	11215046	3.96e-43	176
solcap_snp_c2_53777_flanking_seq	chr04	99.010	101	1	0	1	101	11224281	11224181	8.51e-45	182
solcap_snp_c2_53777_flanking_seq	chr04	98.020	101	2	0	1	101	11215146	11215046	3.96e-43	176
solcap_snp_c2_53197_flanking_seq	chr07	99.010	101	1	0	1	101	3560135	3560235	8.51e-45	182
solcap_snp_c2_51328_flanking_seq	chr08	98.020	101	2	0	1	101	42122874	42122974	3.96e-43	176
solcap_snp_c2_4575_flanking_seq	chr07	99.010	101	1	0	1	101	12797835	12797735	8.51e-45	182
solcap_snp_c2_6607_flanking_seq	chr07	98.020	101	2	0	1	101	10076760	10076860	3.96e-43	176
solcap_snp_c2_36664_flanking_seq	chr01	99.010	101	1	0	1	101	809103	809203	8.51e-45	182
solcap_snp_c2_32359_flanking_seq	chr01	99.010	101	1	0	1	101	64757771	64757671	8.51e-45	182
solcap_snp_c2_55704_flanking_seq	chr05	95.050	101	5	0	1	101	5088330	5088230	3.99e-38	159
solcap_snp_c2_55704_flanking_seq	chr05	95.050	101	5	0	1	101	5125763	5125663	3.99e-38	159
solcap_snp_c2_55704_flanking_seq	chr05	95.000	100	5	0	1	100	5016201	5016102	1.43e-37	158
solcap_snp_c2_55704_flanking_seq	chr05	93.069	101	7	0	1	101	5140969	5140869	8.63e-35	148
solcap_snp_c2_55704_flanking_seq	chr05	92.079	101	8	0	1	101	5053412	5053312	4.02e-33	143
solcap_snp_c2_55704_flanking_seq	chr05	95.050	101	5	0	1	101	5088330	5088230	3.99e-38	159
solcap_snp_c2_55704_flanking_seq	chr05	95.050	101	5	0	1	101	5125763	5125663	3.99e-38	159
solcap_snp_c2_55704_flanking_seq	chr05	95.000	100	5	0	1	100	5016201	5016102	1.43e-37	158
solcap_snp_c2_55704_flanking_seq	chr05	93.069	101	7	0	1	101	5140969	5140869	8.63e-35	148
solcap_snp_c2_55704_flanking_seq	chr05	92.079	101	8	0	1	101	5053412	5053312	4.02e-33	143
solcap_snp_c2_4521_flanking_seq	chr02	99.010	101	1	0	1	101	7662993	7662893	8.51e-45	182
solcap_snp_c1_7980_flanking_seq	chr07	99.010	101	1	0	1	101	48808514	48808614	8.51e-45	182
solcap_snp_c2_5713_flanking_seq	chr12	100.000	101	0	0	1	101	1472605	1472505	1.83e-46	187
solcap_snp_c2_42525_flanking_seq	chr05	99.010	101	1	0	1	101	52412179	52412279	8.51e-45	182
solcap_snp_c2_42525_flanking_seq	chr05	97.959	98	2	0	1	98	52432983	52433080	1.84e-41	171
solcap_snp_c2_42525_flanking_seq	chr05	89.394	66	5	2	37	101	54499744	54499680	8.88e-15	82.4
solcap_snp_c2_42525_flanking_seq	chr05	99.010	101	1	0	1	101	52412179	52412279	8.51e-45	182
solcap_snp_c2_42525_flanking_seq	chr05	97.959	98	2	0	1	98	52432983	52433080	1.84e-41	171
solcap_snp_c2_42525_flanking_seq	chr05	89.394	66	5	2	37	101	54499744	54499680	8.88e-15	82.4
solcap_snp_c2_11730_flanking_seq	chr05	97.030	101	3	0	1	101	2128862	2128762	1.84e-41	171
solcap_snp_c2_36577_flanking_seq	chr01	98.020	101	2	0	1	101	84760996	84761096	3.96e-43	176
solcap_snp_c1_16196_flanking_seq	chr07	99.010	101	1	0	1	101	45215841	45215741	8.51e-45	182
solcap_snp_c1_11554_flanking_seq	chr02	99.010	101	1	0	1	101	26498165	26498265	8.51e-45	182
solcap_snp_c1_15698_flanking_seq	chr10	99.010	101	1	0	1	101	52866135	52866035	8.51e-45	182
solcap_snp_c2_53957_flanking_seq	chr10	98.000	100	2	0	1	100	52823678	52823777	3.96e-43	176
solcap_snp_c2_53957_flanking_seq	chr10	98.000	100	2	0	1	100	52840856	52840955	3.96e-43	176
solcap_snp_c2_53957_flanking_seq	chr10	96.000	100	4	0	1	100	52658406	52658505	8.57e-40	165
solcap_snp_c2_53957_flanking_seq	chr10	96.000	100	4	0	1	100	52741347	52741446	8.57e-40	165
solcap_snp_c2_53957_flanking_seq	chr10	95.000	100	5	0	1	100	52811609	52811708	3.99e-38	159
solcap_snp_c2_53957_flanking_seq	chr11	92.473	93	7	0	1	93	17976717	17976625	2.42e-30	134
solcap_snp_c2_53957_flanking_seq	chr10	98.000	100	2	0	1	100	52823678	52823777	3.96e-43	176
solcap_snp_c2_53957_flanking_seq	chr10	98.000	100	2	0	1	100	52840856	52840955	3.96e-43	176
solcap_snp_c2_53957_flanking_seq	chr10	96.000	100	4	0	1	100	52658406	52658505	8.57e-40	165
solcap_snp_c2_53957_flanking_seq	chr10	96.000	100	4	0	1	100	52741347	52741446	8.57e-40	165
solcap_snp_c2_53957_flanking_seq	chr10	95.000	100	5	0	1	100	52811609	52811708	3.99e-38	159
solcap_snp_c2_53957_flanking_seq	chr11	92.473	93	7	0	1	93	17976717	17976625	2.42e-30	134
solcap_snp_c2_36454_flanking_seq	chr06	98.020	101	2	0	1	101	1410747	1410647	3.96e-43	176
solcap_snp_c2_13350_flanking_seq	chr11	99.010	101	1	0	1	101	723105	723205	8.51e-45	182
solcap_snp_c2_39453_flanking_seq	chr04	98.020	101	2	0	1	101	61195511	61195611	3.96e-43	176
solcap_snp_c2_11712_flanking_seq	chr05	99.010	101	1	0	1	101	2208657	2208557	8.51e-45	182
solcap_snp_c2_27048_flanking_seq	chr09	97.030	101	3	0	1	101	59516390	59516490	1.84e-41	171
solcap_snp_c1_10020_flanking_seq	chr07	99.010	101	1	0	1	101	46635464	46635364	8.51e-45	182
solcap_snp_c2_23942_flanking_seq	chr11	98.020	101	2	0	1	101	7237610	7237710	3.96e-43	176
solcap_snp_c2_23942_flanking_seq	chr04	89.130	92	10	0	1	92	6890476	6890567	8.76e-25	115
solcap_snp_c1_14900_flanking_seq	chr01	99.010	101	1	0	1	101	45086743	45086643	8.51e-45	182
solcap_snp_c1_14900_flanking_seq	chr03	93.069	101	7	0	1	101	55651159	55651259	8.63e-35	148
solcap_snp_c2_15982_flanking_seq	chr07	99.010	101	1	0	1	101	44910949	44910849	8.51e-45	182
solcap_snp_c2_21066_flanking_seq	chr11	98.020	101	2	0	1	101	6672371	6672471	3.96e-43	176
solcap_snp_c2_32704_flanking_seq	chr08	98.020	101	2	0	1	101	1900089	1899989	3.96e-43	176
solcap_snp_c1_12118_flanking_seq	chr01	99.010	101	1	0	1	101	64146980	64146880	8.51e-45	182
solcap_snp_c2_26515_flanking_seq	chr09	99.010	101	1	0	1	101	47125490	47125390	8.51e-45	182
solcap_snp_c2_15069_flanking_seq	chr02	98.020	101	2	0	1	101	43229375	43229275	3.96e-43	176
solcap_snp_c2_51549_flanking_seq	chr04	99.010	101	1	0	1	101	13484235	13484135	8.51e-45	182
solcap_snp_c2_41412_flanking_seq	chr06	97.030	101	3	0	1	101	51315426	51315526	1.84e-41	171
solcap_snp_c2_26712_flanking_seq	chr04	100.000	101	0	0	1	101	63324096	63323996	1.83e-46	187
solcap_snp_c2_49317_flanking_seq	chr11	98.020	101	2	0	1	101	10087421	10087321	3.96e-43	176
solcap_snp_c2_29534_flanking_seq	chr03	99.010	101	1	0	1	101	45320731	45320631	8.51e-45	182
solcap_snp_c2_29534_flanking_seq	chr03	93.069	101	7	0	1	101	46361539	46361639	8.63e-35	148
solcap_snp_c2_54862_flanking_seq	chr10	99.010	101	1	0	1	101	51010584	51010684	8.51e-45	182
solcap_snp_c1_12728_flanking_seq	chr09	99.010	101	1	0	1	101	64017819	64017919	8.51e-45	182
solcap_snp_c2_53566_flanking_seq	chr04	98.020	101	2	0	1	101	51233233	51233133	3.96e-43	176
solcap_snp_c2_34003_flanking_seq	chr06	98.020	101	2	0	1	101	33198339	33198439	3.96e-43	176
solcap_snp_c2_47303_flanking_seq	chr05	98.020	101	2	0	1	101	6525940	6526040	3.96e-43	176
solcap_snp_c2_47303_flanking_seq	chr12	95.181	83	4	0	1	83	34409488	34409570	8.70e-30	132
solcap_snp_c1_7678_flanking_seq	chr06	99.010	101	1	0	1	101	54726871	54726771	8.51e-45	182
solcap_snp_c2_4344_flanking_seq	chr02	100.000	101	0	0	1	101	4902031	4902131	1.83e-46	187
solcap_snp_c2_4344_flanking_seq	chr08	85.393	89	13	0	13	101	53488771	53488683	4.10e-18	93.5
solcap_snp_c2_26893_flanking_seq	chr08	99.010	101	1	0	1	101	6366866	6366766	8.51e-45	182
solcap_snp_c1_13135_flanking_seq	chr06	99.010	101	1	0	1	101	51655406	51655506	8.51e-45	182
solcap_snp_c2_21247_flanking_seq	chr01	97.030	101	3	0	1	101	3088576	3088476	1.84e-41	171
solcap_snp_c1_15204_flanking_seq	chr03	99.010	101	1	0	1	101	9003615	9003715	8.51e-45	182
solcap_snp_c2_42475_flanking_seq	chr05	98.020	101	2	0	1	101	52353942	52353842	3.96e-43	176
solcap_snp_c2_37565_flanking_seq	chr01	100.000	101	0	0	1	101	67701810	67701710	1.83e-46	187
solcap_snp_c2_37565_flanking_seq	chr01	96.040	101	4	0	1	101	67954799	67954899	8.57e-40	165
solcap_snp_c2_37565_flanking_seq	chr01	100.000	101	0	0	1	101	67701810	67701710	1.83e-46	187
solcap_snp_c2_37565_flanking_seq	chr01	96.040	101	4	0	1	101	67954799	67954899	8.57e-40	165
solcap_snp_c2_44932_flanking_seq	chr12	99.010	101	1	0	1	101	48237755	48237655	8.51e-45	182
solcap_snp_c2_9724_flanking_seq	chr01	100.000	101	0	0	1	101	81407912	81408012	1.83e-46	187
solcap_snp_c2_35563_flanking_seq	chr03	99.000	100	1	0	1	100	28318455	28318356	3.06e-44	180
solcap_snp_c1_8761_flanking_seq	chr08	99.010	101	1	0	1	101	59146878	59146978	8.51e-45	182
solcap_snp_c2_5256_flanking_seq	chr03	99.010	101	1	0	1	101	6784889	6784789	8.51e-45	182
solcap_snp_c2_27831_flanking_seq	chr10	100.000	101	0	0	1	101	51744183	51744283	1.83e-46	187
solcap_snp_c1_10031_flanking_seq	chr07	99.010	101	1	0	1	101	47020168	47020068	8.51e-45	182
solcap_snp_c2_18872_flanking_seq	chr08	98.020	101	2	0	1	101	45085786	45085686	3.96e-43	176
solcap_snp_c2_37411_flanking_seq	chr03	99.010	101	1	0	1	101	28684088	28684188	8.51e-45	182
solcap_snp_c1_2383_flanking_seq	chr12	99.010	101	1	0	1	101	4538721	4538621	8.51e-45	182
solcap_snp_c2_51974_flanking_seq	chr08	100.000	98	0	0	1	98	2472884	2472981	8.51e-45	182
solcap_snp_c2_51974_flanking_seq	chr08	97.030	101	3	0	1	101	2496521	2496421	1.84e-41	171
solcap_snp_c2_51974_flanking_seq	chr08	100.000	98	0	0	1	98	2472884	2472981	8.51e-45	182
solcap_snp_c2_51974_flanking_seq	chr08	97.030	101	3	0	1	101	2496521	2496421	1.84e-41	171
solcap_snp_c2_7223_flanking_seq	chr01	98.020	101	2	0	1	101	80121176	80121276	3.96e-43	176
solcap_snp_c2_7223_flanking_seq	scaffold_381	93.069	101	7	0	1	101	4185	4085	8.63e-35	148
solcap_snp_c2_7223_flanking_seq	scaffold_127	93.069	101	7	0	1	101	5037	5137	8.63e-35	148
solcap_snp_c2_7223_flanking_seq	scaffold_127	93.069	101	7	0	1	101	16319	16419	8.63e-35	148
solcap_snp_c2_7223_flanking_seq	scaffold_128	93.069	101	7	0	1	101	1131	1231	8.63e-35	148
solcap_snp_c2_7223_flanking_seq	scaffold_128	93.069	101	7	0	1	101	12401	12501	8.63e-35	148
solcap_snp_c2_7223_flanking_seq	scaffold_128	93.069	101	7	0	1	101	23682	23782	8.63e-35	148
solcap_snp_c2_7223_flanking_seq	chr09	93.069	101	7	0	1	101	66793	66893	8.63e-35	148
solcap_snp_c2_7223_flanking_seq	chr09	93.069	101	7	0	1	101	78064	78164	8.63e-35	148
solcap_snp_c2_19428_flanking_seq	chr08	99.010	101	1	0	1	101	20342625	20342725	8.51e-45	182
solcap_snp_c2_39031_flanking_seq	chr09	100.000	101	0	0	1	101	1062865	1062765	1.83e-46	187
solcap_snp_c2_4316_flanking_seq	chr11	99.010	101	1	0	1	101	32792679	32792579	8.51e-45	182
solcap_snp_c1_7848_flanking_seq	chr02	99.010	101	1	0	1	101	43812955	43813055	8.51e-45	182
solcap_snp_c1_16080_flanking_seq	chr04	99.010	101	1	0	1	101	6924211	6924111	8.51e-45	182
solcap_snp_c2_45395_flanking_seq	chr01	100.000	101	0	0	1	101	34971446	34971346	1.83e-46	187
solcap_snp_c2_23830_flanking_seq	chr05	97.030	101	3	0	1	101	782867	782967	1.84e-41	171
solcap_snp_c2_45331_flanking_seq	chr02	99.010	101	1	0	1	101	25919340	25919240	8.51e-45	182
solcap_snp_c2_23380_flanking_seq	chr07	99.010	101	1	0	1	101	43664201	43664101	8.51e-45	182
solcap_snp_c2_1830_flanking_seq	chr03	99.010	101	1	0	1	101	50549082	50549182	8.51e-45	182
solcap_snp_c2_1830_flanking_seq	chr03	91.000	100	9	0	1	100	50569575	50569674	6.72e-31	135
solcap_snp_c2_1830_flanking_seq	chr03	99.010	101	1	0	1	101	50549082	50549182	8.51e-45	182
solcap_snp_c2_1830_flanking_seq	chr03	91.000	100	9	0	1	100	50569575	50569674	6.72e-31	135
solcap_snp_c2_736_flanking_seq	chr02	99.010	101	1	0	1	101	11876281	11876381	8.51e-45	182
solcap_snp_c2_49377_flanking_seq	chr08	100.000	101	0	0	1	101	51357976	51358076	1.83e-46	187
solcap_snp_c2_51765_flanking_seq	chr06	99.010	101	1	0	1	101	38720864	38720964	8.51e-45	182
solcap_snp_c2_58330_flanking_seq	chr04	100.000	99	0	0	1	99	11286613	11286711	2.37e-45	183
solcap_snp_c2_58330_flanking_seq	chr04	100.000	99	0	0	1	99	11307015	11307113	2.37e-45	183
solcap_snp_c2_58330_flanking_seq	chr04	100.000	99	0	0	1	99	11286613	11286711	2.37e-45	183
solcap_snp_c2_58330_flanking_seq	chr04	100.000	99	0	0	1	99	11307015	11307113	2.37e-45	183
solcap_snp_c2_34870_flanking_seq	chr04	100.000	101	0	0	1	101	65068587	65068687	1.83e-46	187
solcap_snp_c2_47484_flanking_seq	chr06	99.010	101	1	0	1	101	45154752	45154652	8.51e-45	182
solcap_snp_c2_48861_flanking_seq	chr04	99.010	101	1	0	1	101	8264853	8264953	8.51e-45	182
solcap_snp_c2_48861_flanking_seq	chr04	92.708	96	5	2	1	94	368942	368847	1.87e-31	137
solcap_snp_c2_48861_flanking_seq	chr03	94.186	86	5	0	1	86	10973821	10973906	8.70e-30	132
solcap_snp_c2_16315_flanking_seq	chr09	99.010	101	1	0	1	101	49257175	49257075	8.51e-45	182
solcap_snp_c1_4752_flanking_seq	chr01	99.010	101	1	0	1	101	67730563	67730463	8.51e-45	182
solcap_snp_c2_1715_flanking_seq	chr03	98.020	101	2	0	1	101	50271367	50271267	3.96e-43	176
solcap_snp_c2_11270_flanking_seq	chr03	99.010	101	1	0	1	101	26380269	26380369	8.51e-45	182
solcap_snp_c2_17752_flanking_seq	chr12	99.010	101	1	0	1	101	10214958	10214858	8.51e-45	182
solcap_snp_c2_37342_flanking_seq	chr06	99.010	101	1	0	1	101	55753173	55753273	8.51e-45	182
solcap_snp_c2_16726_flanking_seq	chr04	99.010	101	1	0	1	101	47588827	47588927	8.51e-45	182
solcap_snp_c2_16726_flanking_seq	chr04	98.020	101	2	0	1	101	47629334	47629434	3.96e-43	176
solcap_snp_c2_16726_flanking_seq	chr04	99.010	101	1	0	1	101	47588827	47588927	8.51e-45	182
solcap_snp_c2_16726_flanking_seq	chr04	98.020	101	2	0	1	101	47629334	47629434	3.96e-43	176
solcap_snp_c2_54139_flanking_seq	chr10	100.000	101	0	0	1	101	3526935	3526835	1.83e-46	187
solcap_snp_c1_9655_flanking_seq	chr02	99.010	101	1	0	1	101	13442761	13442661	8.51e-45	182
solcap_snp_c1_9655_flanking_seq	chr07	93.878	98	6	0	4	101	10470722	10470625	8.63e-35	148
solcap_snp_c2_47952_flanking_seq	chr09	99.010	101	1	0	1	101	65641489	65641389	8.51e-45	182
solcap_snp_c2_47952_flanking_seq	chr09	85.417	96	14	0	1	96	65609337	65609242	2.45e-20	100
solcap_snp_c2_47952_flanking_seq	chr09	85.417	96	11	1	1	96	65603688	65603596	3.17e-19	97.1
solcap_snp_c2_47952_flanking_seq	chr09	85.417	96	11	2	1	96	65624511	65624419	3.17e-19	97.1
solcap_snp_c2_47952_flanking_seq	chr09	85.417	96	11	1	1	96	65648395	65648303	3.17e-19	97.1
solcap_snp_c2_47952_flanking_seq	chr09	86.022	93	10	1	1	93	65820375	65820464	3.17e-19	97.1
solcap_snp_c2_47952_flanking_seq	chr09	92.857	56	4	0	41	96	65634468	65634413	8.88e-15	82.4
solcap_snp_c2_56257_flanking_seq	chr04	100.000	101	0	0	1	101	13598269	13598369	1.83e-46	187
solcap_snp_c2_36427_flanking_seq	chr06	99.010	101	1	0	1	101	1444502	1444402	8.51e-45	182
solcap_snp_c2_10685_flanking_seq	chr04	98.020	101	2	0	1	101	68513037	68513137	3.96e-43	176
solcap_snp_c1_6358_flanking_seq	chr03	99.010	101	1	0	1	101	47961210	47961310	8.51e-45	182
solcap_snp_c1_6358_flanking_seq	chr03	98.000	100	2	0	1	100	47982237	47982336	1.42e-42	174
solcap_snp_c1_6358_flanking_seq	chr03	99.010	101	1	0	1	101	47961210	47961310	8.51e-45	182
solcap_snp_c1_6358_flanking_seq	chr03	98.000	100	2	0	1	100	47982237	47982336	1.42e-42	174
solcap_snp_c2_54122_flanking_seq	chr10	99.010	101	1	0	1	101	3558359	3558459	8.51e-45	182
solcap_snp_c2_1616_flanking_seq	chr03	99.010	101	1	0	1	101	49230263	49230363	8.51e-45	182
solcap_snp_c2_28035_flanking_seq	chr12	99.010	101	1	0	1	101	55981398	55981498	8.51e-45	182
solcap_snp_c2_4989_flanking_seq	chr11	100.000	101	0	0	1	101	25536918	25536818	1.83e-46	187
solcap_snp_c2_35055_flanking_seq	chr07	99.010	101	1	0	1	101	50790402	50790502	8.51e-45	182
solcap_snp_c2_34065_flanking_seq	chr08	99.010	101	1	0	1	101	34539626	34539526	8.51e-45	182
solcap_snp_c1_3450_flanking_seq	chr04	99.010	101	1	0	1	101	68004707	68004807	8.51e-45	182
solcap_snp_c2_16424_flanking_seq	chr01	98.020	101	2	0	1	101	76372835	76372935	3.96e-43	176
solcap_snp_c2_50150_flanking_seq	chr08	97.030	101	3	0	1	101	48414003	48413903	1.84e-41	171
solcap_snp_c1_16067_flanking_seq	chr05	99.010	101	1	0	1	101	50626641	50626541	8.51e-45	182
solcap_snp_c1_8335_flanking_seq	chr04	99.010	101	1	0	1	101	63488632	63488532	8.51e-45	182
solcap_snp_c2_50801_flanking_seq	chr06	97.030	101	3	0	1	101	56707162	56707262	1.84e-41	171
solcap_snp_c2_47646_flanking_seq	chr05	99.010	101	1	0	1	101	6043283	6043383	8.51e-45	182
solcap_snp_c2_35358_flanking_seq	chr03	99.010	101	1	0	1	101	35829577	35829677	8.51e-45	182
solcap_snp_c2_22765_flanking_seq	chr09	100.000	101	0	0	1	101	48400252	48400352	1.83e-46	187
solcap_snp_c2_22765_flanking_seq	chr09	97.030	101	3	0	1	101	48461460	48461560	1.84e-41	171
solcap_snp_c2_22765_flanking_seq	chr09	84.158	101	16	0	1	101	48496745	48496845	8.82e-20	99.0
solcap_snp_c2_22765_flanking_seq	chr09	82.292	96	17	0	1	96	48524102	48524197	2.47e-15	84.2
solcap_snp_c2_22765_flanking_seq	chr09	100.000	101	0	0	1	101	48400252	48400352	1.83e-46	187
solcap_snp_c2_22765_flanking_seq	chr09	97.030	101	3	0	1	101	48461460	48461560	1.84e-41	171
solcap_snp_c2_22765_flanking_seq	chr09	84.158	101	16	0	1	101	48496745	48496845	8.82e-20	99.0
solcap_snp_c2_22765_flanking_seq	chr09	82.292	96	17	0	1	96	48524102	48524197	2.47e-15	84.2
solcap_snp_c2_39741_flanking_seq	chr12	99.010	101	1	0	1	101	56694474	56694374	8.51e-45	182
solcap_snp_c2_53683_flanking_seq	chr11	99.010	101	1	0	1	101	10189879	10189779	8.51e-45	182
solcap_snp_c2_32317_flanking_seq	chr08	98.990	99	1	0	3	101	42029412	42029510	1.10e-43	178
solcap_snp_c2_22959_flanking_seq	chr05	98.020	101	2	0	1	101	4386036	4386136	3.96e-43	176
solcap_snp_c2_33891_flanking_seq	chr06	99.010	101	1	0	1	101	49951171	49951271	8.51e-45	182
solcap_snp_c2_30937_flanking_seq	chr02	100.000	101	0	0	1	101	15438367	15438267	1.83e-46	187
solcap_snp_c2_52892_flanking_seq	chr04	99.010	101	1	0	1	101	55058561	55058461	8.51e-45	182
solcap_snp_c1_6997_flanking_seq	chr06	99.010	101	1	0	1	101	53747310	53747210	8.51e-45	182
solcap_snp_c2_46905_flanking_seq	chr02	98.020	101	2	0	1	101	28454784	28454884	3.96e-43	176
solcap_snp_c2_1723_flanking_seq	chr03	99.010	101	1	0	1	101	50270812	50270712	8.51e-45	182
solcap_snp_c2_5864_flanking_seq	chr06	99.010	101	1	0	1	101	51123345	51123245	8.51e-45	182
solcap_snp_c1_16624_flanking_seq	chr04	99.010	101	1	0	1	101	54994492	54994392	8.51e-45	182
solcap_snp_c1_16624_flanking_seq	chr04	94.000	100	6	0	1	100	54997514	54997415	6.67e-36	152
solcap_snp_c2_34109_flanking_seq	chr08	97.030	101	3	0	1	101	4842609	4842709	1.84e-41	171
solcap_snp_c2_25536_flanking_seq	chr10	98.020	101	2	0	1	101	49986742	49986642	3.96e-43	176
solcap_snp_c2_4276_flanking_seq	chr11	99.010	101	1	0	1	101	33453630	33453730	8.51e-45	182
solcap_snp_c1_11710_flanking_seq	chr04	99.010	101	1	0	1	101	8744360	8744260	8.51e-45	182
solcap_snp_c2_3961_flanking_seq	chr09	99.010	101	1	0	1	101	4645632	4645532	8.51e-45	182
solcap_snp_c2_29090_flanking_seq	chr11	99.010	101	1	0	1	101	11792037	11791937	8.51e-45	182
solcap_snp_c2_54370_flanking_seq	chr05	98.020	101	2	0	1	101	52038389	52038289	3.96e-43	176
solcap_snp_c2_57457_flanking_seq	chr08	99.010	101	1	0	1	101	42912485	42912385	8.51e-45	182
solcap_snp_c2_57457_flanking_seq	chr08	94.949	99	5	0	3	101	42919466	42919368	5.16e-37	156
solcap_snp_c2_57457_flanking_seq	chr08	99.010	101	1	0	1	101	42912485	42912385	8.51e-45	182
solcap_snp_c2_57457_flanking_seq	chr08	94.949	99	5	0	3	101	42919466	42919368	5.16e-37	156
solcap_snp_c2_21650_flanking_seq	chr02	99.010	101	1	0	1	101	24471355	24471255	8.51e-45	182
solcap_snp_c2_51757_flanking_seq	chr06	100.000	101	0	0	1	101	38722247	38722347	1.83e-46	187
solcap_snp_c2_45182_flanking_seq	chr07	99.010	101	1	0	1	101	48177178	48177078	8.51e-45	182
solcap_snp_c2_56250_flanking_seq	chr04	96.040	101	4	0	1	101	13600331	13600231	8.57e-40	165
solcap_snp_c2_56635_flanking_seq	chr03	99.010	101	1	0	1	101	33544863	33544763	8.51e-45	182
solcap_snp_c2_1918_flanking_seq	chr09	99.010	101	1	0	1	101	18959978	18960078	8.51e-45	182
